review_order,year,utt_id,session_id,duration_sec,num_frames,normalized_text,job_id,ignored_by_mfa,word_interval_present,phone_interval_present,alignment_log_likelihood,reason_code,recommended_scope,evidence
613,2025,SDRW2500001501.1.1.6,SDRW2500001501,1.573312,157,잘 다려 가지고,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
614,2025,SDRW2500001501.1.1.66,SDRW2500001501,5.066875,507,근데 체중 좀 조절할라고 헬쓰에 그 한 달 돈 쫌 줘가면서 한다고 하는데,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
615,2025,SDRW2500001501.1.1.67,SDRW2500001501,1.824812,182,체중은 맨날 그모양이야,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
616,2025,SDRW2500001501.1.1.69,SDRW2500001501,2.194375,219,이 먹는 걸 좀 조절해야 되는지,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
617,2025,SDRW2500001501.1.1.7,SDRW2500001501,3.807375,381,자기 혼자 잘 챙겨 먹으면 그게 더 영양식이고,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
618,2025,SDRW2500001501.1.1.71,SDRW2500001501,1.540625,154,그래서 완전히 뭐 나는,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
619,2025,SDRW2500001501.1.1.72,SDRW2500001501,2.788813,279,내 생각엔 먹는 걸 차라리 반을 쭐이든지,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
620,2025,SDRW2500001501.1.1.74,SDRW2500001501,2.392562,239,좌우지간 체중 관리 이것도 좀 문제인 거 같아요,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
621,2025,SDRW2500001501.1.1.84,SDRW2500001501,6.003438,600,둘이서 친구랑 나랑 둘이서 이거를 하고 있는 것이 그래도 제일 현명한 방법일 거 같아,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
622,2025,SDRW2500001501.1.1.87,SDRW2500001501,2.523,252,난 한때 그래도 뭐 건강하다고,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
623,2025,SDRW2500001501.1.1.88,SDRW2500001501,2.124563,212,자부심 느끼고 있었는데,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
624,2025,SDRW2500001501.1.1.89,SDRW2500001501,2.117375,212,갑자기 허리가 아프고 해서,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
625,2025,SDRW2500001501.1.1.9,SDRW2500001501,1.670438,167,박 사장 생각은 어때요,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
626,2025,SDRW2500001501.1.1.90,SDRW2500001501,4.7405,474,처음에는 뭐 한방 병원에 가서 침도 맞고 뭐 하다가,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
627,2025,SDRW2500001501.1.1.92,SDRW2500001501,2.632875,263,큰 병원으로 좀 살살 옮겨 보라 해 가지고,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
628,2025,SDRW2500001501.1.1.93,SDRW2500001501,3.918188,392,정형외과가 몇 번 다녔고 주사도 몇 번 마 맞고,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
629,2025,SDRW2500001501.1.1.94,SDRW2500001501,3.5755,358,그렇게 해도 이게 쉽게 남 말만 듣고 안 되더라고,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
630,2025,SDRW2500001501.1.1.95,SDRW2500001501,1.265187,127,그 결국은 이제,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
631,2025,SDRW2500001501.1.1.97,SDRW2500001501,1.596375,160,지금 검사 결과,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
632,2025,SDRW2500001501.1.1.98,SDRW2500001501,5.793563,579,허리 수술까지 하라고 그렇게 판정이 나와서 일단 수술하는 게 최후 마지막 보루니까,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
633,2025,SDRW2500001501.1.1.99,SDRW2500001501,1.61575,162,일단 수술은 보류하자,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
634,2025,SDRW2500001513.1.1.74,SDRW2500001513,3.625375,363,옷에 대해서 신경 쓰는 시간이 어느 정도 걸리세요,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
635,2025,SDRW2500001513.1.1.83,SDRW2500001513,7.918563,792,오십 분이면 그 머리부터 발끝까지의 뭔가 어떤 부분들을 쫙 그 체크하고 뭐 일케 모니터링을 하시는 건가요,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
636,2025,SDRW2500001514.1.1.105,SDRW2500001514,5.009,501,혹시 그러면 영화나 이런 거에서 내 인생 영화다 할 만한 거 있으세요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
637,2025,SDRW2500001514.1.1.128,SDRW2500001514,2.168938,217,그걸 보시기를 꼭 추천드릴게요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
638,2025,SDRW2500001514.1.1.28,SDRW2500001514,1.559937,156,네 맞습니다,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
639,2025,SDRW2500001515.1.1.2,SDRW2500001515,6.823062,682,요새 뭐 그 물가 때문에 내 생활에서의 어떤 패턴이나 이런 게 변화된 게 있으신가요,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
640,2025,SDRW2500001516.1.1.30,SDRW2500001516,2.678937,268,이제 우리는 잠을 자면 안 되는 거야,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
641,2025,SDRW2500001520.1.1.133,SDRW2500001520,2.038875,204,음 음,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
642,2025,SDRW2500001520.1.1.192,SDRW2500001520,2.378563,238,생각을 듣다 보니까 좀 그런 부분이 많은 거 같네요,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
643,2025,SDRW2500001520.1.1.193,SDRW2500001520,1.212125,121,맞습니다,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
644,2025,SDRW2500001520.1.1.210,SDRW2500001520,0.845688,85,예 예,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
645,2025,SDRW2500001520.1.1.212,SDRW2500001520,1.48825,149,네 네,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
646,2025,SDRW2500001522.1.1.68,SDRW2500001522,1.45275,145,어 네,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
647,2025,SDRW2500001533.1.1.251,SDRW2500001533,3.395062,340,뭐 이건 가격이 좀 내려간 거 같다 뭐 요런 게 좀 있으신가요,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
648,2025,SDRW2500001541.1.1.156,SDRW2500001541,2.735562,274,어 저는,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
649,2025,SDRW2500001541.1.1.191,SDRW2500001541,1.603312,160,네 너무 신기해요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
650,2025,SDRW2500001541.1.1.198,SDRW2500001541,1.045375,105,맞아요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
651,2025,SDRW2500001541.1.1.96,SDRW2500001541,0.86875,87,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
652,2025,SDRW2500001542.1.1.106,SDRW2500001542,1.581187,158,기후 동행 카드,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
653,2025,SDRW2500001542.1.1.126,SDRW2500001542,1.211937,121,청년이,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
654,2025,SDRW2500001556.1.1.20,SDRW2500001556,2.599875,260,앞으로 영화 산업은 어떻게 돼 갈 거 같나요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
655,2025,SDRW2500001558.1.1.33,SDRW2500001558,2.143438,214,몰라 엄마가 사다 준 거라,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
656,2025,SDRW2500001559.1.1.209,SDRW2500001559,0.98725,99,안 봤지,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
657,2025,SDRW2500001559.1.1.81,SDRW2500001559,0.925937,93,몰라,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
658,2025,SDRW2500001567.1.1.38,SDRW2500001567,1.412062,141,주말에,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
659,2025,SDRW2500001568.1.1.14,SDRW2500001568,2.253563,225,담임 선생님은,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
660,2025,SDRW2500001568.1.1.231,SDRW2500001568,1.137375,114,아니,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
661,2025,SDRW2500001608.1.1.23,SDRW2500001608,1.644375,164,재밌는 거 같아,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
662,2025,SDRW2500001608.1.1.88,SDRW2500001608,5.504937,550,그래도 또 보면은 그런 거 있잖아 그러니까 마 이런 스타일로 그려 줘 저런 스타일로 그려 줘 했을 때 되게,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
663,2025,SDRW2500001611.1.1.224,SDRW2500001611,4.80975,481,이러다 보니까 아무래도 전자기기 쪽에 그런 좀 후회했던 경험이 있었던 거 같네요,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
664,2025,SDRW2500001644.1.1.156,SDRW2500001644,1.02175,102,청양,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
665,2025,SDRW2500001647.1.1.79,SDRW2500001647,6.954625,695,이 배우가 왜 좋은지 왜 매력적인지 한번 간단하게 한 번만 말씀해 주시면 감사하겠습니다,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
666,2025,SDRW2500001680.1.1.10,SDRW2500001680,1.102562,110,흑점,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
667,2025,SDRW2500001688.1.1.20,SDRW2500001688,1.26575,127,맞아,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
668,2025,SDRW2500001688.1.1.53,SDRW2500001688,2.311812,231,유명해지고 있는 거 같아,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
669,2025,SDRW2500001688.1.1.58,SDRW2500001688,1.263125,126,너는,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
670,2025,SDRW2500001693.1.1.163,SDRW2500001693,0.925562,93,응,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
671,2025,SDRW2500001694.1.1.169,SDRW2500001694,1.094062,109,아니,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
672,2025,SDRW2500001694.1.1.97,SDRW2500001694,6.891687,689,근데 몬스테라라는 식물을 줬는데 그게 잘 자라고 그랬었던 거 같아,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
673,2025,SDRW2500001695.1.1.140,SDRW2500001695,0.792375,79,너는,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
674,2025,SDRW2500001695.1.1.52,SDRW2500001695,7.283625,728,나는 세대 간 소통을 더 원활하게 하기 위해서는 그냥,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
675,2025,SDRW2500001708.1.1.172,SDRW2500001708,2.901813,290,옷 뭐 가서 사 인터넷 사 어떻게 해,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
676,2025,SDRW2500001708.1.1.231,SDRW2500001708,2.178688,218,난 솔직히 잘 모르겠거든,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
677,2025,SDRW2500001710.1.1.36,SDRW2500001710,1.891375,189,먹는 거까지 다 포함해서,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
678,2025,SDRW2500001717.1.1.109,SDRW2500001717,0.741375,74,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
679,2025,SDRW2500001717.1.1.113,SDRW2500001717,3.658125,366,어떤 점에서 추천해 주고 싶은지 혹시 네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
680,2025,SDRW2500001717.1.1.115,SDRW2500001717,0.841812,84,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
681,2025,SDRW2500001717.1.1.127,SDRW2500001717,6.175937,618,굉장히 재밌게 봤던 그래서 옆에서 보면서 네 그런 기억이 났습 나네요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
682,2025,SDRW2500001717.1.1.142,SDRW2500001717,2.600938,260,했었던 음 그런 기억이 나네요,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
683,2025,SDRW2500001717.1.1.83,SDRW2500001717,0.703875,70,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
684,2025,SDRW2500001717.1.1.98,SDRW2500001717,0.685562,69,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
685,2025,SDRW2500001718.1.1.134,SDRW2500001718,1.7575,176,가족들은 뭐래요,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
686,2025,SDRW2500001718.1.1.303,SDRW2500001718,0.900312,90,그러면,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
687,2025,SDRW2500001742.1.1.135,SDRW2500001742,6.415687,642,외출했다 돌아오면 이 즈 손 씻는 습관은 생활이 돼 있어서 그런 부분은 나는 그것도 좋다고 생각,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
688,2025,SDRW2500001745.1.1.153,SDRW2500001745,1.242563,124,쿠쿠,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
689,2025,SDRW2500001762.1.1.114,SDRW2500001762,1.250438,125,모르지,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
690,2025,SDRW2500001762.1.1.88,SDRW2500001762,1.262312,126,너는,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
691,2025,SDRW2500001767.1.1.134,SDRW2500001767,1.029813,103,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
692,2025,SDRW2500001776.1.1.106,SDRW2500001776,0.913937,91,이거는,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
693,2025,SDRW2500001776.1.1.144,SDRW2500001776,0.734812,73,왜,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
694,2025,SDRW2500001776.1.1.232,SDRW2500001776,5.066687,507,그 정도는 이십 대 때 그 정도는 이지 이지 그 정도는,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
695,2025,SDRW2500001787.1.1.12,SDRW2500001787,3.935938,394,우리 흔히 얘기해서 직장이 그런 쪽이다 보니까 다양한 음식들을 접할 수가 있어요,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
696,2025,SDRW2500001861.1.1.27,SDRW2500001861,3.263313,326,영화 프로그램이란 게 어떤 느낌 말씀하시는 걸까요,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
697,2025,SDRW2500001861.1.1.59,SDRW2500001861,3.355812,336,어제 같은 경우에는 타짜를 오랜만에 다시 봤는데 너무 재밌더라고요,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
698,2025,SDRW2500001864.1.1.207,SDRW2500001864,1.118562,112,많지,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
699,2025,SDRW2500001891.1.1.80,SDRW2500001891,6.819937,682,맞아 그거 인스타에서 되게 인생 영화 추천하면서 많이 떠서 봤던 거 같아,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
700,2025,SDRW2500001892.1.1.35,SDRW2500001892,1.344937,134,있지,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
701,2025,SDRW2500001895.1.1.196,SDRW2500001895,1.093625,109,그렇지,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
702,2025,SDRW2500001895.1.1.200,SDRW2500001895,1.391125,139,음 그렇지,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
703,2025,SDRW2500001899.1.1.11,SDRW2500001899,0.8745,87,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
704,2025,SDRW2500001899.1.1.133,SDRW2500001899,1.085938,109,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
705,2025,SDRW2500001899.1.1.97,SDRW2500001899,2.279625,228,그리고 음,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
706,2025,SDRW2500001900.1.1.21,SDRW2500001900,0.863625,86,네,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
707,2025,SDRW2500001905.1.1.12,SDRW2500001905,0.946313,95,네,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
708,2025,SDRW2500001905.1.1.179,SDRW2500001905,0.870125,87,네,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
709,2025,SDRW2500001906.1.1.63,SDRW2500001906,7.653313,765,아 그 저도 봤어요 그 뭐 바람으로 이용해서 날아다니는 그런 거 보긴 했습니다,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
710,2025,SDRW2500001906.1.1.64,SDRW2500001906,0.9255,93,음,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
711,2025,SDRW2500001906.1.1.82,SDRW2500001906,3.110063,311,일상생활에서 달라진 점은,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
712,2025,SDRW2500001907.1.1.100,SDRW2500001907,0.889062,89,응,4,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
713,2025,SDRW2500001944.1.1.14,SDRW2500001944,2.95775,296,어떤 기회가 있어서 이제 마트에 가게 되면은 또 어 거기서 또 이 고르는 재미나 그런 것들이 있더라고요 그래서,3,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
714,2025,SDRW2500001982.1.1.12,SDRW2500001982,1.280938,128,너는 어떤 거 같아,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
715,2025,SDRW2500001982.1.1.204,SDRW2500001982,1.014125,101,근데 나는,1,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
716,2025,SDRW2500001984.1.1.127,SDRW2500001984,0.956937,96,음,2,False,False,False,,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json
